feedback_id,user_id,session_id,feedback_date,journey_stage,rating,source,feedback_text,feedback_text_clean,sentiment_score,sentiment_label,theme_navigation,theme_pricing,theme_performance,theme_product_value
F00782,U0005,S01306,2026-03-07,entry,1,in_app,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00783,U0323,S00615,2026-03-20,entry,1,in_app,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00784,U0709,S00836,2026-03-14,browse,4,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00785,U0243,S00444,2026-03-19,browse,4,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00786,U0718,S02182,2026-03-13,browse,2,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00787,U0361,S01401,2026-03-05,entry,3,post_session_survey,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00788,U0463,S00966,2026-03-09,entry,2,in_app,I had trouble locating cost information quickly,i had trouble locating cost information quickly,-1,negative,0,1,0,0
F00789,U0115,S01113,2026-03-15,browse,2,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00790,U0152,S02276,2026-03-19,product_detail,1,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00791,U0142,S00375,2026-03-18,pricing,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00792,U0454,S01406,2026-03-20,application,2,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00793,U0777,S01215,2026-03-08,browse,4,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00794,U0068,S01463,2026-03-17,entry,3,post_session_survey,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00795,U0191,S00043,2026-03-05,entry,4,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00796,U0325,S02092,2026-03-02,entry,2,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00797,U0738,S02243,2026-03-02,product_detail,5,in_app,Navigation felt smooth and simple,navigation felt smooth and simple,1,positive,1,0,0,0
F00798,U0161,S01357,2026-03-04,pricing,3,post_session_survey,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00799,U0544,S01668,2026-03-15,entry,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00800,U0255,S02216,2026-03-04,browse,1,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00801,U0057,S01692,2026-03-11,browse,1,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00802,U0199,S00374,2026-03-09,browse,1,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00803,U0766,S01384,2026-03-15,pricing,5,post_session_survey,It was easy to move from product details to pricing,it was easy to move from product details to pricing,1,positive,0,1,0,0
F00804,U0160,S01451,2026-03-14,entry,2,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00805,U0006,S01027,2026-03-04,product_detail,5,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00806,U0465,S01761,2026-03-04,product_detail,2,post_session_survey,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00807,U0117,S02248,2026-03-16,browse,1,in_app,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00808,U0753,S02225,2026-03-07,product_detail,1,post_session_survey,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00809,U0573,S01087,2026-03-11,product_detail,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00810,U0124,S00277,2026-03-03,browse,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00811,U0169,S02363,2026-03-08,application,1,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00812,U0494,S02014,2026-03-15,product_detail,4,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00813,U0557,S00301,2026-03-06,entry,4,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00814,U0652,S02213,2026-03-01,browse,4,post_session_survey,The product information was clear and easy to explore,the product information was clear and easy to explore,2,positive,0,0,0,1
F00815,U0175,S02087,2026-03-14,product_detail,2,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00816,U0551,S01247,2026-03-07,application,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00817,U0630,S01418,2026-03-17,browse,1,post_session_survey,I had trouble locating cost information quickly,i had trouble locating cost information quickly,-1,negative,0,1,0,0
F00818,U0354,S00961,2026-03-06,pricing,5,in_app,I could find the information I needed quickly,i could find the information i needed quickly,0,neutral,1,0,0,0
F00819,U0238,S00133,2026-03-12,browse,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00820,U0391,S00811,2026-03-13,product_detail,1,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00821,U0216,S01923,2026-03-14,browse,4,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00822,U0044,S00011,2026-03-14,entry,3,post_session_survey,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00823,U0768,S00808,2026-03-01,browse,2,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00824,U0158,S00959,2026-03-09,product_detail,5,in_app,The product information was clear and easy to explore,the product information was clear and easy to explore,2,positive,0,0,0,1
F00825,U0508,S01293,2026-03-03,product_detail,2,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00826,U0388,S02210,2026-03-13,entry,2,in_app,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00827,U0169,S00837,2026-03-20,entry,3,post_session_survey,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00828,U0727,S00838,2026-03-01,browse,3,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00829,U0322,S01764,2026-03-16,product_detail,1,post_session_survey,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00830,U0592,S01090,2026-03-10,entry,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00831,U0345,S00551,2026-03-03,product_detail,4,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00832,U0592,S01090,2026-03-10,entry,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00833,U0207,S00345,2026-03-13,entry,3,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00834,U0497,S00432,2026-03-15,browse,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00835,U0013,S01200,2026-03-16,entry,5,post_session_survey,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00836,U0019,S01013,2026-03-03,application,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00837,U0644,S02198,2026-03-03,browse,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00838,U0311,S00876,2026-03-15,browse,4,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00839,U0495,S01393,2026-03-17,entry,1,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00840,U0162,S01511,2026-03-10,pricing,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00841,U0226,S00032,2026-03-02,browse,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00842,U0184,S01589,2026-03-17,pricing,5,post_session_survey,The 3D model was realistic and useful,the 3d model was realistic and useful,2,positive,0,0,0,1
F00843,U0024,S00436,2026-03-11,entry,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00844,U0011,S02307,2026-03-18,entry,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00845,U0770,S00362,2026-03-08,pricing,2,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00846,U0130,S01002,2026-03-01,entry,1,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00847,U0424,S00210,2026-03-07,browse,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00848,U0536,S02394,2026-03-17,product_detail,1,in_app,I had trouble locating cost information quickly,i had trouble locating cost information quickly,-1,negative,0,1,0,0
F00849,U0378,S01208,2026-03-17,application,1,post_session_survey,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00850,U0673,S01427,2026-03-12,application,1,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00851,U0202,S00162,2026-03-08,entry,5,post_session_survey,The 3D model was realistic and useful,the 3d model was realistic and useful,2,positive,0,0,0,1
F00852,U0542,S01796,2026-03-03,browse,1,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00853,U0502,S00513,2026-03-14,application,1,in_app,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00854,U0480,S02158,2026-03-15,pricing,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00855,U0668,S00500,2026-03-07,browse,1,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00856,U0478,S00466,2026-03-10,entry,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00857,U0520,S00085,2026-03-01,browse,1,in_app,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00858,U0727,S01137,2026-03-16,entry,2,in_app,Pricing details were buried and took too many clicks to reach,pricing details were buried and took too many clicks to reach,-1,negative,0,1,0,0
F00859,U0647,S01356,2026-03-07,entry,1,post_session_survey,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00860,U0642,S00160,2026-03-14,entry,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00861,U0189,S01857,2026-03-20,entry,3,in_app,It was hard to find pricing information,it was hard to find pricing information,-1,negative,1,1,0,0
F00862,U0676,S01092,2026-03-05,browse,3,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00863,U0742,S01262,2026-03-12,browse,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00864,U0474,S01064,2026-03-07,application,5,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00865,U0463,S00966,2026-03-09,entry,4,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00866,U0002,S01345,2026-03-02,entry,3,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00867,U0215,S00379,2026-03-04,product_detail,3,post_session_survey,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00868,U0243,S00444,2026-03-19,browse,2,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00869,U0704,S02068,2026-03-18,browse,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00870,U0406,S02274,2026-03-19,product_detail,1,in_app,It was hard to find pricing information,it was hard to find pricing information,-1,negative,1,1,0,0
F00871,U0491,S00901,2026-03-14,product_detail,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00872,U0760,S00657,2026-03-04,browse,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00873,U0323,S01540,2026-03-07,entry,4,in_app,The product information was clear and easy to explore,the product information was clear and easy to explore,2,positive,0,0,0,1
F00874,U0707,S00987,2026-03-18,entry,2,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00875,U0613,S00058,2026-03-02,browse,2,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00876,U0493,S00382,2026-03-06,entry,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00877,U0059,S01712,2026-03-15,product_detail,1,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00878,U0090,S01579,2026-03-20,product_detail,2,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00879,U0078,S00062,2026-03-10,pricing,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00880,U0231,S00544,2026-03-01,browse,2,post_session_survey,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00881,U0599,S00565,2026-03-01,entry,2,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00882,U0458,S01609,2026-03-19,browse,1,post_session_survey,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00883,U0274,S00046,2026-03-03,entry,2,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00884,U0402,S00256,2026-03-04,entry,1,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00885,U0414,S01916,2026-03-14,entry,3,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00886,U0602,S00437,2026-03-14,entry,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00887,U0697,S01563,2026-03-20,product_detail,3,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00888,U0214,S00583,2026-03-15,product_detail,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00889,U0661,S00245,2026-03-11,browse,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00890,U0434,S00595,2026-03-20,entry,1,post_session_survey,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00891,U0381,S01730,2026-03-20,browse,2,in_app,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00892,U0568,S02054,2026-03-16,entry,2,post_session_survey,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00893,U0617,S01992,2026-03-02,browse,3,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00894,U0016,S00957,2026-03-14,browse,1,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00895,U0768,S01600,2026-03-18,pricing,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00896,U0668,S00500,2026-03-07,browse,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00897,U0443,S00714,2026-03-13,product_detail,1,post_session_survey,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00898,U0497,S02153,2026-03-15,product_detail,1,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00899,U0226,S00032,2026-03-02,browse,1,post_session_survey,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00900,U0424,S00210,2026-03-07,browse,5,post_session_survey,The product information was clear and easy to explore,the product information was clear and easy to explore,2,positive,0,0,0,1
F00901,U0040,S00507,2026-03-12,browse,4,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00902,U0058,S00061,2026-03-07,browse,4,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00903,U0258,S00443,2026-03-14,product_detail,5,post_session_survey,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00904,U0617,S01400,2026-03-09,application,4,post_session_survey,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00905,U0507,S01021,2026-03-02,product_detail,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00906,U0334,S02143,2026-03-06,browse,1,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00907,U0459,S01963,2026-03-04,entry,1,in_app,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00908,U0230,S00828,2026-03-10,entry,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00909,U0173,S00632,2026-03-10,browse,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00910,U0168,S00919,2026-03-03,application,3,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00911,U0181,S01416,2026-03-18,browse,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00912,U0070,S00651,2026-03-12,application,1,in_app,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00913,U0596,S01492,2026-03-20,pricing,5,in_app,I liked how detailed the content was once I found it,i liked how detailed the content was once i found it,2,positive,0,0,0,1
F00914,U0371,S00989,2026-03-19,product_detail,2,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00915,U0031,S01327,2026-03-17,browse,1,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00916,U0190,S01053,2026-03-16,entry,1,post_session_survey,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00917,U0401,S00717,2026-03-04,entry,1,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00918,U0279,S02278,2026-03-10,product_detail,5,in_app,The 3D model was realistic and useful,the 3d model was realistic and useful,2,positive,0,0,0,1
F00919,U0454,S01828,2026-03-14,pricing,4,in_app,I could find the information I needed quickly,i could find the information i needed quickly,0,neutral,1,0,0,0
F00920,U0562,S00343,2026-03-02,pricing,1,in_app,I had trouble locating cost information quickly,i had trouble locating cost information quickly,-1,negative,0,1,0,0
F00921,U0244,S02083,2026-03-16,entry,2,post_session_survey,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00922,U0638,S01173,2026-03-03,entry,1,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00923,U0736,S02148,2026-03-08,browse,4,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00924,U0414,S01916,2026-03-14,entry,5,in_app,Navigation felt smooth and simple,navigation felt smooth and simple,1,positive,1,0,0,0
F00925,U0439,S01029,2026-03-18,browse,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00926,U0314,S00051,2026-03-14,entry,2,post_session_survey,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00927,U0402,S00652,2026-03-06,entry,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00928,U0434,S01304,2026-03-20,product_detail,2,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00929,U0414,S01514,2026-03-18,entry,1,in_app,I had trouble locating cost information quickly,i had trouble locating cost information quickly,-1,negative,0,1,0,0
F00930,U0411,S00629,2026-03-05,browse,1,post_session_survey,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00931,U0074,S00341,2026-03-17,product_detail,2,post_session_survey,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00932,U0241,S02005,2026-03-01,pricing,5,in_app,I liked how detailed the content was once I found it,i liked how detailed the content was once i found it,2,positive,0,0,0,1
F00933,U0059,S02362,2026-03-19,pricing,3,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00934,U0375,S01265,2026-03-05,entry,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00935,U0770,S00420,2026-03-14,entry,5,post_session_survey,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00936,U0364,S00660,2026-03-20,browse,2,in_app,The pricing page was not easy to discover,the pricing page was not easy to discover,1,positive,0,1,0,0
F00937,U0191,S00043,2026-03-05,entry,1,in_app,It was hard to find pricing information,it was hard to find pricing information,-1,negative,1,1,0,0
F00938,U0260,S02196,2026-03-15,entry,2,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00939,U0442,S00287,2026-03-12,browse,3,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00940,U0346,S01385,2026-03-17,entry,2,post_session_survey,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00941,U0737,S00664,2026-03-07,pricing,2,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00942,U0253,S01332,2026-03-02,entry,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00943,U0146,S01559,2026-03-11,browse,4,in_app,It was easy to move from product details to pricing,it was easy to move from product details to pricing,1,positive,0,1,0,0
F00944,U0075,S01990,2026-03-02,entry,4,in_app,I could find the information I needed quickly,i could find the information i needed quickly,0,neutral,1,0,0,0
F00945,U0496,S00503,2026-03-04,pricing,1,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00946,U0732,S00027,2026-03-08,entry,4,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00947,U0601,S00335,2026-03-05,entry,2,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00948,U0043,S02164,2026-03-13,browse,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00949,U0526,S02097,2026-03-15,application,4,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00950,U0434,S01431,2026-03-15,entry,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00951,U0291,S01437,2026-03-10,entry,2,post_session_survey,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00952,U0169,S01592,2026-03-18,entry,2,in_app,It was hard to find pricing information,it was hard to find pricing information,-1,negative,1,1,0,0
F00953,U0588,S00430,2026-03-09,application,4,post_session_survey,I liked how detailed the content was once I found it,i liked how detailed the content was once i found it,2,positive,0,0,0,1
F00954,U0009,S02197,2026-03-03,entry,1,in_app,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00955,U0019,S01013,2026-03-03,application,4,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00956,U0671,S00926,2026-03-03,entry,5,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00957,U0551,S01247,2026-03-07,application,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00958,U0030,S00113,2026-03-11,entry,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00959,U0399,S00407,2026-03-05,browse,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00960,U0018,S01765,2026-03-17,product_detail,5,in_app,The product information was clear and easy to explore,the product information was clear and easy to explore,2,positive,0,0,0,1
F00961,U0423,S00204,2026-03-09,product_detail,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00962,U0689,S01443,2026-03-02,pricing,4,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00963,U0543,S00599,2026-03-16,entry,2,post_session_survey,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00964,U0486,S00940,2026-03-15,browse,4,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00965,U0687,S00702,2026-03-09,browse,4,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00966,U0511,S00859,2026-03-10,pricing,4,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00967,U0045,S01720,2026-03-02,product_detail,4,post_session_survey,The layout was easy to use,the layout was easy to use,1,positive,1,0,0,0
F00968,U0025,S00723,2026-03-14,product_detail,1,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00969,U0526,S01360,2026-03-14,entry,5,in_app,I liked how detailed the content was once I found it,i liked how detailed the content was once i found it,2,positive,0,0,0,1
F00970,U0399,S01146,2026-03-11,entry,2,in_app,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00971,U0184,S01589,2026-03-17,pricing,1,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00972,U0430,S02252,2026-03-12,entry,4,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00973,U0205,S01752,2026-03-20,product_detail,4,post_session_survey,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00974,U0278,S00527,2026-03-14,browse,5,post_session_survey,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00975,U0407,S00071,2026-03-05,product_detail,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
