session_id,user_id,user_type,device_type,region,num_events,session_start_time,session_end_time,session_length_sec,viewed_3d_flag,viewed_specs_flag,viewed_pricing_flag,application_intent_flag,dropoff_stage
S00239,U0334,new,desktop,West,8,2026-03-12 21:36:08,2026-03-12 21:38:24,136,1,1,1,0,pricing
S00240,U0570,returning,mobile,South,3,2026-03-07 16:12:30,2026-03-07 16:13:57,87,0,0,0,0,entry
S00241,U0210,returning,mobile,South,7,2026-03-14 07:26:26,2026-03-14 07:29:32,185,1,0,1,0,pricing
S00242,U0450,returning,mobile,East,3,2026-03-15 16:41:12,2026-03-15 16:41:53,40,0,0,0,0,entry
S00243,U0616,returning,desktop,South,7,2026-03-16 21:23:52,2026-03-16 21:26:54,182,1,1,0,0,product_detail
S00244,U0647,new,mobile,East,5,2026-03-09 05:26:31,2026-03-09 05:28:13,102,0,0,0,0,product_detail
S00245,U0661,new,mobile,West,4,2026-03-11 08:36:28,2026-03-11 08:37:39,70,0,0,0,0,browse
S00246,U0255,new,mobile,West,6,2026-03-17 16:06:08,2026-03-17 16:07:17,68,1,0,0,0,product_detail
S00247,U0741,new,mobile,North,4,2026-03-03 08:15:10,2026-03-03 08:16:28,78,0,0,0,0,browse
S00248,U0349,new,mobile,North,4,2026-03-15 05:38:26,2026-03-15 05:40:09,102,0,0,0,0,browse
S00249,U0668,returning,mobile,South,7,2026-03-10 23:18:48,2026-03-10 23:21:19,150,0,1,1,0,pricing
S00250,U0254,returning,mobile,South,7,2026-03-03 12:21:06,2026-03-03 12:23:44,157,1,0,1,0,pricing
S00251,U0138,new,desktop,North,3,2026-03-09 11:57:22,2026-03-09 11:58:28,66,0,0,0,0,entry
S00252,U0264,returning,desktop,West,4,2026-03-19 12:14:59,2026-03-19 12:16:18,79,0,0,0,0,browse
S00253,U0765,new,mobile,East,6,2026-03-14 14:47:10,2026-03-14 14:50:05,175,0,0,1,0,pricing
S00254,U0642,new,mobile,East,4,2026-03-16 23:12:52,2026-03-16 23:13:33,40,0,0,0,0,browse
S00255,U0530,new,mobile,East,9,2026-03-18 01:21:06,2026-03-18 01:24:01,175,1,1,1,1,application
S00256,U0402,new,mobile,East,3,2026-03-04 10:38:52,2026-03-04 10:39:41,48,0,0,0,0,entry
S00257,U0661,new,mobile,West,7,2026-03-19 02:38:29,2026-03-19 02:41:19,170,1,0,1,0,pricing
S00258,U0156,new,mobile,North,5,2026-03-09 23:34:17,2026-03-09 23:36:26,128,0,0,0,0,product_detail
S00259,U0680,returning,desktop,West,3,2026-03-02 06:38:48,2026-03-02 06:39:15,26,0,0,0,0,entry
S00260,U0664,new,mobile,South,6,2026-03-02 04:59:19,2026-03-02 05:01:27,127,0,1,0,0,product_detail
S00261,U0654,new,desktop,North,7,2026-03-11 17:30:33,2026-03-11 17:32:54,140,1,1,0,0,product_detail
S00262,U0591,new,mobile,East,3,2026-03-03 16:35:52,2026-03-03 16:36:55,63,0,0,0,0,entry
S00263,U0204,new,desktop,West,6,2026-03-13 18:57:40,2026-03-13 18:59:38,118,1,0,0,0,product_detail
S00264,U0395,new,mobile,South,3,2026-03-01 04:28:40,2026-03-01 04:29:20,40,0,0,0,0,entry
S00265,U0772,returning,desktop,North,6,2026-03-19 15:00:48,2026-03-19 15:02:17,89,0,0,0,1,application
S00266,U0541,returning,mobile,North,6,2026-03-13 01:44:52,2026-03-13 01:46:56,124,0,1,0,0,product_detail
S00267,U0640,new,mobile,East,3,2026-03-13 03:25:26,2026-03-13 03:26:31,64,0,0,0,0,entry
S00268,U0286,returning,mobile,South,3,2026-03-10 15:18:38,2026-03-10 15:19:15,37,0,0,0,0,entry
S00269,U0446,new,desktop,North,4,2026-03-12 03:49:34,2026-03-12 03:50:46,72,0,0,0,0,browse
S00270,U0546,new,mobile,East,4,2026-03-14 22:01:46,2026-03-14 22:03:29,103,0,0,0,0,browse
S00271,U0461,new,mobile,North,4,2026-03-03 19:05:36,2026-03-03 19:06:34,57,0,0,0,0,browse
S00272,U0499,new,mobile,South,6,2026-03-20 10:48:14,2026-03-20 10:50:37,143,1,0,0,0,product_detail
S00273,U0131,new,mobile,West,7,2026-03-06 21:44:31,2026-03-06 21:47:27,176,1,1,0,0,product_detail
S00274,U0334,new,desktop,West,7,2026-03-19 02:27:46,2026-03-19 02:29:52,126,1,0,1,0,pricing
S00275,U0704,returning,mobile,South,4,2026-03-03 18:25:31,2026-03-03 18:27:00,89,0,0,0,0,browse
S00276,U0754,new,mobile,South,3,2026-03-09 12:31:49,2026-03-09 12:32:47,58,0,0,0,0,entry
S00277,U0124,new,mobile,North,4,2026-03-03 11:53:16,2026-03-03 11:54:05,48,0,0,0,0,browse
S00278,U0099,new,desktop,North,6,2026-03-15 14:55:22,2026-03-15 14:57:27,124,0,0,1,0,pricing
S00279,U0713,new,mobile,South,3,2026-03-12 06:16:20,2026-03-12 06:17:41,81,0,0,0,0,entry
S00280,U0255,new,mobile,West,6,2026-03-17 12:47:20,2026-03-17 12:50:36,195,0,1,0,0,product_detail
S00281,U0457,returning,mobile,East,3,2026-03-08 16:09:51,2026-03-08 16:10:36,44,0,0,0,0,entry
S00282,U0372,new,mobile,North,3,2026-03-12 09:09:58,2026-03-12 09:11:14,75,0,0,0,0,entry
S00283,U0079,new,desktop,West,3,2026-03-20 07:53:44,2026-03-20 07:54:46,61,0,0,0,0,entry
S00284,U0704,returning,mobile,South,6,2026-03-09 13:01:16,2026-03-09 13:03:28,131,0,1,0,0,product_detail
S00285,U0066,new,desktop,East,3,2026-03-02 09:08:27,2026-03-02 09:09:16,49,0,0,0,0,entry
S00286,U0717,new,mobile,North,5,2026-03-16 15:32:43,2026-03-16 15:34:53,129,0,0,0,0,product_detail
S00287,U0442,new,mobile,South,4,2026-03-12 05:32:56,2026-03-12 05:34:22,86,0,0,0,0,browse
S00288,U0209,new,mobile,North,3,2026-03-20 15:45:07,2026-03-20 15:46:32,84,0,0,0,0,entry
S00289,U0323,new,mobile,North,4,2026-03-08 19:18:10,2026-03-08 19:20:02,111,0,0,0,0,browse
S00290,U0279,new,mobile,South,3,2026-03-02 12:02:38,2026-03-02 12:03:20,42,0,0,0,0,entry
S00291,U0307,new,mobile,North,4,2026-03-18 08:07:08,2026-03-18 08:08:38,90,0,0,0,0,browse
S00292,U0398,new,desktop,South,4,2026-03-01 22:48:06,2026-03-01 22:49:29,83,0,0,0,0,browse
S00293,U0619,returning,desktop,South,4,2026-03-13 16:31:22,2026-03-13 16:32:46,83,0,0,0,0,browse
S00294,U0362,returning,mobile,South,5,2026-03-07 20:47:50,2026-03-07 20:49:55,124,0,0,0,0,product_detail
S00295,U0627,new,mobile,West,8,2026-03-20 03:45:28,2026-03-20 03:48:44,195,1,1,0,1,application
S00296,U0787,new,mobile,West,3,2026-03-07 21:31:39,2026-03-07 21:32:41,61,0,0,0,0,entry
S00297,U0440,returning,mobile,East,5,2026-03-09 02:11:50,2026-03-09 02:13:19,89,0,0,0,0,product_detail
S00298,U0177,new,desktop,North,4,2026-03-16 22:10:46,2026-03-16 22:12:09,83,0,0,0,0,browse
S00299,U0326,new,desktop,East,7,2026-03-08 12:20:40,2026-03-08 12:23:46,185,0,1,1,0,pricing
S00300,U0555,returning,mobile,West,7,2026-03-16 16:20:12,2026-03-16 16:22:41,148,0,1,1,0,pricing
S00301,U0557,new,mobile,North,3,2026-03-06 04:46:34,2026-03-06 04:47:34,59,0,0,0,0,entry
S00302,U0659,new,mobile,South,3,2026-03-06 11:58:15,2026-03-06 11:58:40,24,0,0,0,0,entry
S00303,U0736,new,mobile,East,5,2026-03-08 04:18:40,2026-03-08 04:20:41,121,0,0,0,0,product_detail
S00304,U0564,returning,desktop,West,8,2026-03-17 01:36:06,2026-03-17 01:39:03,177,1,0,1,1,application
S00305,U0389,returning,desktop,East,9,2026-03-17 19:36:42,2026-03-17 19:40:05,203,1,1,1,1,application
S00306,U0472,new,mobile,East,5,2026-03-07 21:58:57,2026-03-07 22:00:44,106,0,0,0,0,product_detail
S00307,U0527,returning,mobile,West,5,2026-03-20 15:03:27,2026-03-20 15:05:24,117,0,0,0,0,product_detail
S00308,U0069,returning,desktop,North,6,2026-03-12 04:56:53,2026-03-12 04:59:26,153,1,0,0,0,product_detail
S00309,U0233,returning,mobile,East,6,2026-03-20 19:52:25,2026-03-20 19:54:02,96,1,0,0,0,product_detail
S00310,U0544,new,desktop,East,9,2026-03-12 15:57:51,2026-03-12 16:00:40,169,1,1,1,1,application
S00311,U0264,returning,desktop,West,7,2026-03-11 21:44:50,2026-03-11 21:47:09,138,1,1,0,0,product_detail
S00312,U0696,new,desktop,West,5,2026-03-01 15:32:11,2026-03-01 15:33:53,102,0,0,0,0,product_detail
S00313,U0257,returning,mobile,West,4,2026-03-06 17:21:02,2026-03-06 17:22:06,63,0,0,0,0,browse
S00314,U0469,new,desktop,South,3,2026-03-01 16:25:13,2026-03-01 16:25:47,34,0,0,0,0,entry
S00315,U0449,new,desktop,East,4,2026-03-09 03:19:14,2026-03-09 03:19:45,30,0,0,0,0,browse
S00316,U0607,new,desktop,East,6,2026-03-12 11:13:29,2026-03-12 11:15:34,125,1,0,0,0,product_detail
S00317,U0118,new,desktop,East,3,2026-03-01 11:04:14,2026-03-01 11:04:51,37,0,0,0,0,entry
S00318,U0260,new,desktop,East,6,2026-03-14 07:42:05,2026-03-14 07:44:28,142,0,0,0,1,application
S00319,U0204,new,desktop,West,3,2026-03-08 07:25:59,2026-03-08 07:26:17,17,0,0,0,0,entry
S00320,U0174,new,mobile,East,3,2026-03-11 04:33:57,2026-03-11 04:35:24,87,0,0,0,0,entry
S00321,U0094,new,desktop,East,3,2026-03-02 12:35:16,2026-03-02 12:36:02,45,0,0,0,0,entry
S00322,U0591,new,mobile,East,7,2026-03-14 00:16:26,2026-03-14 00:19:03,156,0,1,1,0,pricing
S00323,U0320,new,desktop,East,3,2026-03-11 10:02:59,2026-03-11 10:03:46,47,0,0,0,0,entry
S00324,U0485,new,desktop,North,3,2026-03-06 20:08:19,2026-03-06 20:09:29,69,0,0,0,0,entry
S00325,U0533,returning,mobile,East,7,2026-03-17 03:01:27,2026-03-17 03:04:03,155,1,1,0,0,product_detail
S00326,U0718,new,mobile,West,4,2026-03-20 02:07:06,2026-03-20 02:08:26,80,0,0,0,0,browse
S00327,U0609,returning,mobile,West,7,2026-03-12 09:52:24,2026-03-12 09:54:34,129,1,1,0,0,product_detail
S00328,U0444,returning,desktop,West,4,2026-03-20 03:20:46,2026-03-20 03:21:39,52,0,0,0,0,browse
S00329,U0721,new,desktop,East,7,2026-03-03 12:23:18,2026-03-03 12:25:46,148,0,1,1,0,pricing
S00330,U0286,returning,mobile,South,4,2026-03-20 17:54:11,2026-03-20 17:55:44,92,0,0,0,0,browse
S00331,U0328,new,desktop,East,3,2026-03-16 08:00:46,2026-03-16 08:01:13,27,0,0,0,0,entry
S00332,U0704,returning,mobile,South,3,2026-03-18 09:07:35,2026-03-18 09:08:14,39,0,0,0,0,entry
S00333,U0285,returning,mobile,North,6,2026-03-05 21:26:06,2026-03-05 21:27:21,74,0,0,1,0,pricing
S00334,U0358,returning,desktop,North,5,2026-03-10 15:58:56,2026-03-10 16:00:34,97,0,0,0,0,product_detail
S00335,U0601,new,mobile,North,3,2026-03-05 15:19:32,2026-03-05 15:20:20,47,0,0,0,0,entry
S00336,U0159,new,mobile,East,7,2026-03-16 21:59:28,2026-03-16 22:01:52,143,1,0,0,1,application
S00337,U0133,new,desktop,West,7,2026-03-10 09:14:12,2026-03-10 09:17:06,173,0,1,1,0,pricing
S00338,U0729,returning,desktop,East,4,2026-03-20 10:42:09,2026-03-20 10:42:58,49,0,0,0,0,browse
S00339,U0128,returning,desktop,South,3,2026-03-15 14:57:16,2026-03-15 14:58:09,52,0,0,0,0,entry
S00340,U0154,returning,mobile,West,3,2026-03-08 19:07:09,2026-03-08 19:07:28,19,0,0,0,0,entry
S00341,U0074,returning,mobile,East,6,2026-03-17 01:00:48,2026-03-17 01:03:18,149,1,0,0,0,product_detail
S00342,U0709,new,mobile,North,3,2026-03-17 17:49:01,2026-03-17 17:49:59,58,0,0,0,0,entry
S00343,U0562,returning,mobile,East,7,2026-03-02 00:40:25,2026-03-02 00:43:17,171,1,0,1,0,pricing
S00344,U0617,returning,mobile,North,3,2026-03-17 06:59:34,2026-03-17 07:00:47,73,0,0,0,0,entry
S00345,U0207,new,desktop,North,3,2026-03-13 10:53:39,2026-03-13 10:53:58,19,0,0,0,0,entry
S00346,U0615,new,mobile,North,3,2026-03-15 17:56:12,2026-03-15 17:56:50,37,0,0,0,0,entry
S00347,U0075,returning,mobile,South,8,2026-03-02 15:09:58,2026-03-02 15:13:10,192,1,1,1,0,pricing
S00348,U0208,returning,mobile,East,6,2026-03-04 17:23:03,2026-03-04 17:25:09,126,0,0,1,0,pricing
S00349,U0270,new,mobile,East,4,2026-03-04 08:12:47,2026-03-04 08:14:20,93,0,0,0,0,browse
S00350,U0007,new,desktop,East,3,2026-03-16 18:23:47,2026-03-16 18:24:27,40,0,0,0,0,entry
S00351,U0268,new,mobile,East,3,2026-03-01 15:05:44,2026-03-01 15:06:34,50,0,0,0,0,entry
S00352,U0782,returning,mobile,South,6,2026-03-10 09:26:11,2026-03-10 09:28:13,121,0,1,0,0,product_detail
S00353,U0612,new,mobile,East,4,2026-03-15 20:26:39,2026-03-15 20:27:52,73,0,0,0,0,browse
S00354,U0541,returning,mobile,North,6,2026-03-04 07:04:03,2026-03-04 07:05:39,96,1,0,0,0,product_detail
S00355,U0361,returning,mobile,South,7,2026-03-17 05:02:41,2026-03-17 05:05:17,155,1,1,0,0,product_detail
S00356,U0323,new,mobile,North,7,2026-03-18 06:39:31,2026-03-18 06:42:02,150,1,1,0,0,product_detail
S00357,U0605,new,mobile,East,4,2026-03-20 05:24:42,2026-03-20 05:25:48,66,0,0,0,0,browse
S00358,U0406,new,mobile,South,7,2026-03-09 18:14:14,2026-03-09 18:17:24,190,1,1,0,0,product_detail
S00359,U0317,new,mobile,North,3,2026-03-03 02:13:26,2026-03-03 02:13:57,31,0,0,0,0,entry
S00360,U0708,new,mobile,North,3,2026-03-18 09:38:38,2026-03-18 09:39:49,70,0,0,0,0,entry
S00361,U0729,returning,desktop,East,4,2026-03-19 16:04:14,2026-03-19 16:05:32,77,0,0,0,0,browse
S00362,U0770,returning,mobile,East,8,2026-03-08 16:40:55,2026-03-08 16:44:08,192,1,1,1,0,pricing
S00363,U0751,returning,desktop,East,8,2026-03-16 12:42:25,2026-03-16 12:44:58,153,1,1,0,1,application
S00364,U0582,returning,desktop,West,4,2026-03-04 17:08:16,2026-03-04 17:09:07,50,0,0,0,0,browse
S00365,U0393,returning,mobile,South,8,2026-03-18 05:12:57,2026-03-18 05:15:25,148,1,1,1,0,pricing
S00366,U0675,returning,mobile,South,5,2026-03-14 08:53:18,2026-03-14 08:54:58,99,0,0,0,0,product_detail
S00367,U0069,returning,desktop,North,4,2026-03-13 22:46:24,2026-03-13 22:47:54,89,0,0,0,0,browse
S00368,U0500,returning,mobile,East,7,2026-03-15 08:45:12,2026-03-15 08:48:10,178,1,0,1,0,pricing
S00369,U0301,returning,mobile,East,7,2026-03-01 23:59:50,2026-03-02 00:01:55,125,1,1,0,0,product_detail
S00370,U0301,returning,mobile,East,4,2026-03-06 02:48:17,2026-03-06 02:50:10,112,0,0,0,0,browse
S00371,U0198,new,desktop,East,6,2026-03-01 17:38:34,2026-03-01 17:41:38,183,0,0,0,1,application
S00372,U0711,new,desktop,West,7,2026-03-12 17:20:08,2026-03-12 17:22:07,118,1,0,1,0,pricing
S00373,U0203,new,mobile,West,4,2026-03-11 16:05:19,2026-03-11 16:06:56,96,0,0,0,0,browse
S00374,U0199,new,mobile,East,4,2026-03-09 06:10:35,2026-03-09 06:11:54,78,0,0,0,0,browse
S00375,U0142,new,mobile,North,7,2026-03-18 19:42:08,2026-03-18 19:44:57,169,1,0,1,0,pricing
S00376,U0578,new,mobile,North,3,2026-03-08 17:53:54,2026-03-08 17:54:46,51,0,0,0,0,entry
S00377,U0529,new,desktop,South,4,2026-03-07 11:48:48,2026-03-07 11:49:52,64,0,0,0,0,browse
S00378,U0749,new,mobile,East,5,2026-03-02 05:28:46,2026-03-02 05:30:49,123,0,0,0,0,product_detail
S00379,U0215,new,mobile,South,7,2026-03-04 21:01:54,2026-03-04 21:04:27,153,1,1,0,0,product_detail
S00380,U0090,new,mobile,West,3,2026-03-12 07:56:22,2026-03-12 07:57:20,58,0,0,0,0,entry
S00381,U0288,returning,desktop,South,5,2026-03-01 13:30:04,2026-03-01 13:31:51,106,0,0,0,0,product_detail
S00382,U0493,new,mobile,East,3,2026-03-06 05:19:50,2026-03-06 05:20:57,66,0,0,0,0,entry
S00383,U0446,new,desktop,North,3,2026-03-02 05:26:30,2026-03-02 05:27:27,57,0,0,0,0,entry
S00384,U0192,new,mobile,South,7,2026-03-16 21:08:02,2026-03-16 21:10:21,139,1,1,0,0,product_detail
S00385,U0334,new,desktop,West,4,2026-03-07 10:03:59,2026-03-07 10:05:22,82,0,0,0,0,browse
S00386,U0091,new,mobile,North,3,2026-03-10 17:21:20,2026-03-10 17:22:07,47,0,0,0,0,entry
S00387,U0555,returning,mobile,West,7,2026-03-05 17:23:41,2026-03-05 17:26:21,160,0,1,1,0,pricing
S00388,U0396,new,mobile,South,5,2026-03-19 13:17:51,2026-03-19 13:20:17,145,0,0,0,0,product_detail
S00389,U0486,new,mobile,West,3,2026-03-04 02:57:06,2026-03-04 02:57:45,38,0,0,0,0,entry
S00390,U0098,returning,desktop,West,3,2026-03-20 07:03:40,2026-03-20 07:04:44,64,0,0,0,0,entry
S00391,U0207,new,desktop,North,6,2026-03-19 07:47:56,2026-03-19 07:50:12,135,1,0,0,0,product_detail
S00392,U0556,returning,mobile,East,6,2026-03-01 23:27:00,2026-03-01 23:28:23,82,1,0,0,0,product_detail
S00393,U0305,new,desktop,South,7,2026-03-12 02:12:54,2026-03-12 02:15:44,170,0,1,1,0,pricing
S00394,U0153,new,desktop,East,4,2026-03-04 22:39:51,2026-03-04 22:41:26,94,0,0,0,0,browse
S00395,U0029,returning,desktop,South,5,2026-03-09 03:57:06,2026-03-09 03:59:31,144,0,0,0,0,product_detail
S00396,U0056,returning,mobile,East,6,2026-03-08 06:38:26,2026-03-08 06:40:08,102,1,0,0,0,product_detail
S00397,U0281,returning,desktop,West,7,2026-03-15 04:01:52,2026-03-15 04:04:40,168,1,0,1,0,pricing
S00398,U0712,new,mobile,West,3,2026-03-20 00:04:28,2026-03-20 00:05:49,81,0,0,0,0,entry
S00399,U0672,new,mobile,East,3,2026-03-18 12:14:45,2026-03-18 12:15:33,48,0,0,0,0,entry
S00400,U0395,new,mobile,South,7,2026-03-05 03:19:49,2026-03-05 03:22:53,184,1,1,0,0,product_detail
S00401,U0670,new,mobile,East,4,2026-03-14 21:32:46,2026-03-14 21:33:18,31,0,0,0,0,browse
S00402,U0111,new,desktop,North,5,2026-03-08 14:44:20,2026-03-08 14:45:50,89,0,0,0,0,product_detail
S00403,U0544,new,desktop,East,3,2026-03-13 04:19:51,2026-03-13 04:21:08,76,0,0,0,0,entry
S00404,U0085,returning,desktop,North,4,2026-03-18 03:08:37,2026-03-18 03:09:43,66,0,0,0,0,browse
S00405,U0660,returning,desktop,West,7,2026-03-08 21:21:18,2026-03-08 21:24:09,170,1,1,0,0,product_detail
S00406,U0055,new,desktop,South,6,2026-03-09 07:25:11,2026-03-09 07:28:03,171,0,1,0,0,product_detail
S00407,U0399,new,mobile,South,4,2026-03-05 16:00:07,2026-03-05 16:01:26,79,0,0,0,0,browse
S00408,U0533,returning,mobile,East,9,2026-03-06 10:59:40,2026-03-06 11:03:20,220,1,1,1,1,application
S00409,U0153,new,desktop,East,4,2026-03-07 23:38:58,2026-03-07 23:40:27,89,0,0,0,0,browse
S00410,U0121,returning,desktop,North,8,2026-03-10 13:49:54,2026-03-10 13:51:58,124,1,1,1,0,pricing
S00411,U0284,new,mobile,South,3,2026-03-16 22:07:53,2026-03-16 22:08:47,53,0,0,0,0,entry
S00412,U0463,returning,mobile,East,9,2026-03-05 21:42:47,2026-03-05 21:46:32,224,1,1,1,1,application
S00413,U0400,new,mobile,East,6,2026-03-06 21:14:31,2026-03-06 21:16:35,124,0,1,0,0,product_detail
S00414,U0237,new,mobile,East,4,2026-03-03 10:22:10,2026-03-03 10:23:39,89,0,0,0,0,browse
S00415,U0203,new,mobile,West,7,2026-03-17 12:49:23,2026-03-17 12:51:47,144,1,0,1,0,pricing
S00416,U0087,new,mobile,South,3,2026-03-12 14:08:02,2026-03-12 14:09:03,60,0,0,0,0,entry
S00417,U0628,returning,desktop,East,4,2026-03-08 19:05:37,2026-03-08 19:06:51,74,0,0,0,0,browse
S00418,U0107,new,mobile,North,6,2026-03-16 19:59:29,2026-03-16 20:01:26,117,1,0,0,0,product_detail
S00419,U0038,new,mobile,West,8,2026-03-05 06:24:15,2026-03-05 06:26:12,117,1,1,1,0,pricing
S00420,U0770,returning,mobile,East,3,2026-03-14 18:51:42,2026-03-14 18:52:34,51,0,0,0,0,entry
S00421,U0065,returning,desktop,South,8,2026-03-07 21:46:09,2026-03-07 21:50:05,236,0,1,1,1,application
S00422,U0793,returning,mobile,South,4,2026-03-07 14:56:20,2026-03-07 14:57:12,51,0,0,0,0,browse
S00423,U0115,new,mobile,East,4,2026-03-18 17:54:28,2026-03-18 17:56:06,97,0,0,0,0,browse
S00424,U0357,returning,desktop,East,3,2026-03-01 08:12:16,2026-03-01 08:13:03,46,0,0,0,0,entry
S00425,U0289,returning,desktop,South,6,2026-03-17 08:52:01,2026-03-17 08:54:28,147,1,0,0,0,product_detail
S00426,U0397,returning,mobile,South,6,2026-03-13 12:10:21,2026-03-13 12:11:48,86,0,1,0,0,product_detail
S00427,U0500,returning,mobile,East,4,2026-03-12 14:08:13,2026-03-12 14:09:00,46,0,0,0,0,browse
S00428,U0633,new,desktop,South,5,2026-03-10 07:26:53,2026-03-10 07:28:30,96,0,0,0,0,product_detail
S00429,U0543,returning,mobile,South,4,2026-03-15 03:18:28,2026-03-15 03:19:32,64,0,0,0,0,browse
S00430,U0588,new,mobile,South,8,2026-03-09 17:27:15,2026-03-09 17:29:31,135,1,1,0,1,application
S00431,U0373,new,mobile,East,5,2026-03-18 01:51:06,2026-03-18 01:52:46,99,0,0,0,0,product_detail
S00432,U0497,new,mobile,South,4,2026-03-15 22:02:42,2026-03-15 22:03:30,48,0,0,0,0,browse
S00433,U0234,returning,mobile,East,6,2026-03-04 17:14:13,2026-03-04 17:17:04,170,1,0,0,0,product_detail
S00434,U0575,new,mobile,East,3,2026-03-19 09:11:19,2026-03-19 09:12:14,54,0,0,0,0,entry
S00435,U0090,new,mobile,West,3,2026-03-17 12:19:40,2026-03-17 12:20:31,51,0,0,0,0,entry
S00436,U0024,returning,mobile,South,3,2026-03-11 20:14:58,2026-03-11 20:16:02,63,0,0,0,0,entry
S00437,U0602,returning,mobile,North,3,2026-03-14 16:39:07,2026-03-14 16:39:25,17,0,0,0,0,entry
S00438,U0517,new,desktop,East,4,2026-03-13 06:28:03,2026-03-13 06:29:37,94,0,0,0,0,browse
S00439,U0387,returning,mobile,West,4,2026-03-04 23:50:59,2026-03-04 23:52:32,93,0,0,0,0,browse
S00440,U0750,new,mobile,East,4,2026-03-17 12:18:02,2026-03-17 12:19:35,92,0,0,0,0,browse
S00441,U0102,new,desktop,North,3,2026-03-13 09:18:54,2026-03-13 09:19:33,38,0,0,0,0,entry
S00442,U0595,new,desktop,North,5,2026-03-04 04:51:47,2026-03-04 04:54:06,139,0,0,0,0,product_detail
S00443,U0258,new,desktop,East,6,2026-03-14 13:31:22,2026-03-14 13:33:12,110,1,0,0,0,product_detail
S00444,U0243,new,mobile,South,4,2026-03-19 02:27:45,2026-03-19 02:28:51,66,0,0,0,0,browse
S00445,U0100,returning,mobile,South,8,2026-03-11 06:49:17,2026-03-11 06:51:24,126,1,1,1,0,pricing
S00446,U0104,returning,mobile,South,3,2026-03-10 22:10:56,2026-03-10 22:11:23,26,0,0,0,0,entry
S00447,U0052,new,mobile,East,3,2026-03-18 16:50:30,2026-03-18 16:51:45,74,0,0,0,0,entry
S00448,U0331,new,mobile,West,7,2026-03-10 06:48:37,2026-03-10 06:51:04,147,0,1,0,1,application
S00449,U0205,new,mobile,East,3,2026-03-09 10:35:26,2026-03-09 10:35:52,25,0,0,0,0,entry
S00450,U0301,returning,mobile,East,4,2026-03-10 12:58:23,2026-03-10 12:59:30,66,0,0,0,0,browse
S00451,U0438,returning,mobile,South,6,2026-03-19 08:30:23,2026-03-19 08:32:33,130,1,0,0,0,product_detail
S00452,U0440,returning,mobile,East,4,2026-03-10 04:56:40,2026-03-10 04:57:50,69,0,0,0,0,browse
S00453,U0458,returning,mobile,West,3,2026-03-04 18:21:53,2026-03-04 18:22:30,37,0,0,0,0,entry
S00454,U0294,returning,mobile,South,3,2026-03-01 18:46:04,2026-03-01 18:47:17,72,0,0,0,0,entry
S00455,U0598,returning,desktop,North,6,2026-03-06 20:11:53,2026-03-06 20:13:16,82,0,0,0,1,application
S00456,U0316,new,desktop,North,7,2026-03-15 12:14:05,2026-03-15 12:15:56,111,1,0,1,0,pricing
S00457,U0597,new,mobile,North,6,2026-03-06 06:34:06,2026-03-06 06:35:41,95,1,0,0,0,product_detail
S00458,U0416,new,mobile,West,7,2026-03-08 17:46:29,2026-03-08 17:49:10,160,1,1,0,0,product_detail
S00459,U0451,returning,desktop,North,8,2026-03-06 08:46:00,2026-03-06 08:48:56,175,1,1,1,0,pricing
S00460,U0404,new,mobile,North,3,2026-03-17 11:24:02,2026-03-17 11:25:12,70,0,0,0,0,entry
S00461,U0322,new,mobile,East,3,2026-03-02 03:18:43,2026-03-02 03:19:54,71,0,0,0,0,entry
S00462,U0487,returning,mobile,North,3,2026-03-20 01:45:51,2026-03-20 01:46:52,60,0,0,0,0,entry
S00463,U0224,returning,mobile,South,4,2026-03-10 21:49:41,2026-03-10 21:50:45,64,0,0,0,0,browse
S00464,U0020,returning,mobile,North,6,2026-03-19 07:28:45,2026-03-19 07:30:57,132,0,1,0,0,product_detail
S00465,U0743,returning,mobile,North,8,2026-03-20 13:23:55,2026-03-20 13:27:30,215,1,1,0,1,application
S00466,U0478,new,mobile,North,3,2026-03-10 10:16:13,2026-03-10 10:16:52,38,0,0,0,0,entry
S00467,U0495,new,mobile,West,3,2026-03-09 00:23:31,2026-03-09 00:24:25,54,0,0,0,0,entry
S00468,U0254,returning,mobile,South,8,2026-03-10 00:10:05,2026-03-10 00:12:46,160,1,0,1,1,application
S00469,U0598,returning,desktop,North,7,2026-03-01 23:02:17,2026-03-01 23:04:52,155,1,1,0,0,product_detail
S00470,U0258,new,desktop,East,5,2026-03-09 01:57:56,2026-03-09 01:58:56,59,0,0,0,0,product_detail
S00471,U0507,new,mobile,South,3,2026-03-19 03:05:19,2026-03-19 03:06:12,52,0,0,0,0,entry
